type,crm,local_id,uri
person,E21_Person,gnd-118902156,https://hwgw.uzh.ch/person/gnd-118902156
person,E21_Person,gnd-118905481,https://hwgw.uzh.ch/person/gnd-118905481
person,E21_Person,gnd-118907832,https://hwgw.uzh.ch/person/gnd-118907832
person,E21_Person,gnd-118908154,https://hwgw.uzh.ch/person/gnd-118908154
person,E21_Person,gnd-118908545,https://hwgw.uzh.ch/person/gnd-118908545
person,E21_Person,gnd-118912860,https://hwgw.uzh.ch/person/gnd-118912860
person,E21_Person,gnd-118914448,https://hwgw.uzh.ch/person/gnd-118914448
person,E21_Person,gnd-118921703,https://hwgw.uzh.ch/person/gnd-118921703
person,E21_Person,gnd-11892186X,https://hwgw.uzh.ch/person/gnd-11892186X
person,E21_Person,gnd-118928651,https://hwgw.uzh.ch/person/gnd-118928651
person,E21_Person,gnd-118931504,https://hwgw.uzh.ch/person/gnd-118931504
person,E21_Person,gnd-118931725,https://hwgw.uzh.ch/person/gnd-118931725
person,E21_Person,gnd-118933299,https://hwgw.uzh.ch/person/gnd-118933299
person,E21_Person,gnd-118933876,https://hwgw.uzh.ch/person/gnd-118933876
person,E21_Person,gnd-118940147,https://hwgw.uzh.ch/person/gnd-118940147
person,E21_Person,gnd-118940783,https://hwgw.uzh.ch/person/gnd-118940783
person,E21_Person,gnd-118942271,https://hwgw.uzh.ch/person/gnd-118942271
person,E21_Person,gnd-118950347,https://hwgw.uzh.ch/person/gnd-118950347
person,E21_Person,gnd-118955314,https://hwgw.uzh.ch/person/gnd-118955314
person,E21_Person,gnd-118958437,https://hwgw.uzh.ch/person/gnd-118958437
person,E21_Person,gnd-118966928,https://hwgw.uzh.ch/person/gnd-118966928
person,E21_Person,gnd-118968416,https://hwgw.uzh.ch/person/gnd-118968416
person,E21_Person,gnd-118968580,https://hwgw.uzh.ch/person/gnd-118968580
person,E21_Person,gnd-118976419,https://hwgw.uzh.ch/person/gnd-118976419
person,E21_Person,gnd-118976435,https://hwgw.uzh.ch/person/gnd-118976435
person,E21_Person,gnd-118977326,https://hwgw.uzh.ch/person/gnd-118977326
person,E21_Person,gnd-118977547,https://hwgw.uzh.ch/person/gnd-118977547
person,E21_Person,gnd-118978128,https://hwgw.uzh.ch/person/gnd-118978128
person,E21_Person,gnd-118987224,https://hwgw.uzh.ch/person/gnd-118987224
person,E21_Person,gnd-118992376,https://hwgw.uzh.ch/person/gnd-118992376
person,E21_Person,gnd-119001632,https://hwgw.uzh.ch/person/gnd-119001632
person,E21_Person,gnd-119002248,https://hwgw.uzh.ch/person/gnd-119002248
person,E21_Person,gnd-119015056,https://hwgw.uzh.ch/person/gnd-119015056
person,E21_Person,gnd-119020602,https://hwgw.uzh.ch/person/gnd-119020602
person,E21_Person,gnd-119020890,https://hwgw.uzh.ch/person/gnd-119020890
person,E21_Person,gnd-119023776,https://hwgw.uzh.ch/person/gnd-119023776
person,E21_Person,gnd-119023784,https://hwgw.uzh.ch/person/gnd-119023784
person,E21_Person,gnd-119024268,https://hwgw.uzh.ch/person/gnd-119024268
person,E21_Person,gnd-119025701,https://hwgw.uzh.ch/person/gnd-119025701
person,E21_Person,gnd-119034700,https://hwgw.uzh.ch/person/gnd-119034700
person,E21_Person,gnd-119034921,https://hwgw.uzh.ch/person/gnd-119034921
person,E21_Person,gnd-11903493X,https://hwgw.uzh.ch/person/gnd-11903493X
person,E21_Person,gnd-11903719X,https://hwgw.uzh.ch/person/gnd-11903719X
person,E21_Person,gnd-11904627X,https://hwgw.uzh.ch/person/gnd-11904627X
person,E21_Person,gnd-119055732,https://hwgw.uzh.ch/person/gnd-119055732
person,E21_Person,gnd-119056046,https://hwgw.uzh.ch/person/gnd-119056046
person,E21_Person,gnd-119056054,https://hwgw.uzh.ch/person/gnd-119056054
person,E21_Person,gnd-119059614,https://hwgw.uzh.ch/person/gnd-119059614
person,E21_Person,gnd-119060485,https://hwgw.uzh.ch/person/gnd-119060485
person,E21_Person,gnd-119065037,https://hwgw.uzh.ch/person/gnd-119065037
person,E21_Person,gnd-11906510X,https://hwgw.uzh.ch/person/gnd-11906510X
person,E21_Person,gnd-119066777,https://hwgw.uzh.ch/person/gnd-119066777
person,E21_Person,gnd-119066874,https://hwgw.uzh.ch/person/gnd-119066874
person,E21_Person,gnd-119068583,https://hwgw.uzh.ch/person/gnd-119068583
person,E21_Person,gnd-119079194,https://hwgw.uzh.ch/person/gnd-119079194
person,E21_Person,gnd-119079208,https://hwgw.uzh.ch/person/gnd-119079208
person,E21_Person,gnd-119080478,https://hwgw.uzh.ch/person/gnd-119080478
person,E21_Person,gnd-119091771,https://hwgw.uzh.ch/person/gnd-119091771
person,E21_Person,gnd-119106930,https://hwgw.uzh.ch/person/gnd-119106930
person,E21_Person,gnd-119107392,https://hwgw.uzh.ch/person/gnd-119107392
person,E21_Person,gnd-119113643,https://hwgw.uzh.ch/person/gnd-119113643
person,E21_Person,gnd-119115387,https://hwgw.uzh.ch/person/gnd-119115387
person,E21_Person,gnd-119115565,https://hwgw.uzh.ch/person/gnd-119115565
person,E21_Person,gnd-119116898,https://hwgw.uzh.ch/person/gnd-119116898
person,E21_Person,gnd-119117223,https://hwgw.uzh.ch/person/gnd-119117223
person,E21_Person,gnd-119120224,https://hwgw.uzh.ch/person/gnd-119120224
person,E21_Person,gnd-11912761X,https://hwgw.uzh.ch/person/gnd-11912761X
person,E21_Person,gnd-119132281,https://hwgw.uzh.ch/person/gnd-119132281
person,E21_Person,gnd-119138484,https://hwgw.uzh.ch/person/gnd-119138484
person,E21_Person,gnd-119138883,https://hwgw.uzh.ch/person/gnd-119138883
person,E21_Person,gnd-119139162,https://hwgw.uzh.ch/person/gnd-119139162
person,E21_Person,gnd-119148226,https://hwgw.uzh.ch/person/gnd-119148226
person,E21_Person,gnd-119148455,https://hwgw.uzh.ch/person/gnd-119148455
person,E21_Person,gnd-119154951,https://hwgw.uzh.ch/person/gnd-119154951
person,E21_Person,gnd-119158299,https://hwgw.uzh.ch/person/gnd-119158299
person,E21_Person,gnd-119160285,https://hwgw.uzh.ch/person/gnd-119160285
person,E21_Person,gnd-11916437X,https://hwgw.uzh.ch/person/gnd-11916437X
person,E21_Person,gnd-119168774,https://hwgw.uzh.ch/person/gnd-119168774
person,E21_Person,gnd-119171090,https://hwgw.uzh.ch/person/gnd-119171090
person,E21_Person,gnd-11918236X,https://hwgw.uzh.ch/person/gnd-11918236X
person,E21_Person,gnd-119202662,https://hwgw.uzh.ch/person/gnd-119202662
person,E21_Person,gnd-119205459,https://hwgw.uzh.ch/person/gnd-119205459
person,E21_Person,gnd-119208199,https://hwgw.uzh.ch/person/gnd-119208199
person,E21_Person,gnd-119229218,https://hwgw.uzh.ch/person/gnd-119229218
person,E21_Person,gnd-119232111,https://hwgw.uzh.ch/person/gnd-119232111
person,E21_Person,gnd-119234890,https://hwgw.uzh.ch/person/gnd-119234890
person,E21_Person,gnd-119242575,https://hwgw.uzh.ch/person/gnd-119242575
person,E21_Person,gnd-119248506,https://hwgw.uzh.ch/person/gnd-119248506
person,E21_Person,gnd-11925011X,https://hwgw.uzh.ch/person/gnd-11925011X
person,E21_Person,gnd-119250217,https://hwgw.uzh.ch/person/gnd-119250217
person,E21_Person,gnd-119255901,https://hwgw.uzh.ch/person/gnd-119255901
person,E21_Person,gnd-119256908,https://hwgw.uzh.ch/person/gnd-119256908
person,E21_Person,gnd-119264900,https://hwgw.uzh.ch/person/gnd-119264900
person,E21_Person,gnd-119283530,https://hwgw.uzh.ch/person/gnd-119283530
person,E21_Person,gnd-119285614,https://hwgw.uzh.ch/person/gnd-119285614
person,E21_Person,gnd-119290308,https://hwgw.uzh.ch/person/gnd-119290308
person,E21_Person,gnd-119295369,https://hwgw.uzh.ch/person/gnd-119295369
person,E21_Person,gnd-119300370,https://hwgw.uzh.ch/person/gnd-119300370
person,E21_Person,gnd-119303590,https://hwgw.uzh.ch/person/gnd-119303590
person,E21_Person,gnd-119305429,https://hwgw.uzh.ch/person/gnd-119305429
person,E21_Person,gnd-119320185,https://hwgw.uzh.ch/person/gnd-119320185
person,E21_Person,gnd-119320207,https://hwgw.uzh.ch/person/gnd-119320207
person,E21_Person,gnd-119322625,https://hwgw.uzh.ch/person/gnd-119322625
person,E21_Person,gnd-11933075X,https://hwgw.uzh.ch/person/gnd-11933075X
person,E21_Person,gnd-119331136,https://hwgw.uzh.ch/person/gnd-119331136
person,E21_Person,gnd-119351358,https://hwgw.uzh.ch/person/gnd-119351358
person,E21_Person,gnd-119355841,https://hwgw.uzh.ch/person/gnd-119355841
person,E21_Person,gnd-119364360,https://hwgw.uzh.ch/person/gnd-119364360
person,E21_Person,gnd-119392038,https://hwgw.uzh.ch/person/gnd-119392038
person,E21_Person,gnd-119400448,https://hwgw.uzh.ch/person/gnd-119400448
person,E21_Person,gnd-119406500,https://hwgw.uzh.ch/person/gnd-119406500
person,E21_Person,gnd-119412004,https://hwgw.uzh.ch/person/gnd-119412004
person,E21_Person,gnd-119421488,https://hwgw.uzh.ch/person/gnd-119421488
person,E21_Person,gnd-119430584,https://hwgw.uzh.ch/person/gnd-119430584
person,E21_Person,gnd-119435586,https://hwgw.uzh.ch/person/gnd-119435586
person,E21_Person,gnd-119442620,https://hwgw.uzh.ch/person/gnd-119442620
person,E21_Person,gnd-119457105,https://hwgw.uzh.ch/person/gnd-119457105
person,E21_Person,gnd-119477688,https://hwgw.uzh.ch/person/gnd-119477688
person,E21_Person,gnd-119485303,https://hwgw.uzh.ch/person/gnd-119485303
person,E21_Person,gnd-119491710,https://hwgw.uzh.ch/person/gnd-119491710
person,E21_Person,gnd-11949177X,https://hwgw.uzh.ch/person/gnd-11949177X
person,E21_Person,gnd-119498162,https://hwgw.uzh.ch/person/gnd-119498162
person,E21_Person,gnd-119504855,https://hwgw.uzh.ch/person/gnd-119504855
person,E21_Person,gnd-119517752,https://hwgw.uzh.ch/person/gnd-119517752
person,E21_Person,gnd-119522357,https://hwgw.uzh.ch/person/gnd-119522357
person,E21_Person,gnd-119523884,https://hwgw.uzh.ch/person/gnd-119523884
person,E21_Person,gnd-119525550,https://hwgw.uzh.ch/person/gnd-119525550
person,E21_Person,gnd-119537222,https://hwgw.uzh.ch/person/gnd-119537222
person,E21_Person,gnd-119547961,https://hwgw.uzh.ch/person/gnd-119547961
person,E21_Person,gnd-119876213,https://hwgw.uzh.ch/person/gnd-119876213
person,E21_Person,gnd-1199367834,https://hwgw.uzh.ch/person/gnd-1199367834
person,E21_Person,gnd-120094215,https://hwgw.uzh.ch/person/gnd-120094215
person,E21_Person,gnd-120132745,https://hwgw.uzh.ch/person/gnd-120132745
person,E21_Person,gnd-120142910,https://hwgw.uzh.ch/person/gnd-120142910
person,E21_Person,gnd-120166372,https://hwgw.uzh.ch/person/gnd-120166372
person,E21_Person,gnd-120208016,https://hwgw.uzh.ch/person/gnd-120208016
person,E21_Person,gnd-120278952,https://hwgw.uzh.ch/person/gnd-120278952
person,E21_Person,gnd-120307790,https://hwgw.uzh.ch/person/gnd-120307790
person,E21_Person,gnd-1203116322,https://hwgw.uzh.ch/person/gnd-1203116322
person,E21_Person,gnd-120345927,https://hwgw.uzh.ch/person/gnd-120345927
person,E21_Person,gnd-1204027595,https://hwgw.uzh.ch/person/gnd-1204027595
person,E21_Person,gnd-1204031177,https://hwgw.uzh.ch/person/gnd-1204031177
person,E21_Person,gnd-120491931,https://hwgw.uzh.ch/person/gnd-120491931
person,E21_Person,gnd-120491982,https://hwgw.uzh.ch/person/gnd-120491982
person,E21_Person,gnd-1205166688,https://hwgw.uzh.ch/person/gnd-1205166688
person,E21_Person,gnd-120621312,https://hwgw.uzh.ch/person/gnd-120621312
person,E21_Person,gnd-120638835,https://hwgw.uzh.ch/person/gnd-120638835
person,E21_Person,gnd-12065153X,https://hwgw.uzh.ch/person/gnd-12065153X
person,E21_Person,gnd-1206560428,https://hwgw.uzh.ch/person/gnd-1206560428
person,E21_Person,gnd-120663163,https://hwgw.uzh.ch/person/gnd-120663163
person,E21_Person,gnd-120663171,https://hwgw.uzh.ch/person/gnd-120663171
person,E21_Person,gnd-120756358,https://hwgw.uzh.ch/person/gnd-120756358
person,E21_Person,gnd-12085452X,https://hwgw.uzh.ch/person/gnd-12085452X
person,E21_Person,gnd-120884968,https://hwgw.uzh.ch/person/gnd-120884968
person,E21_Person,gnd-12091008X,https://hwgw.uzh.ch/person/gnd-12091008X
person,E21_Person,gnd-120939436,https://hwgw.uzh.ch/person/gnd-120939436
person,E21_Person,gnd-120948818,https://hwgw.uzh.ch/person/gnd-120948818
person,E21_Person,gnd-120972492,https://hwgw.uzh.ch/person/gnd-120972492
person,E21_Person,gnd-120974622,https://hwgw.uzh.ch/person/gnd-120974622
person,E21_Person,gnd-121037266,https://hwgw.uzh.ch/person/gnd-121037266
person,E21_Person,gnd-121093107,https://hwgw.uzh.ch/person/gnd-121093107
person,E21_Person,gnd-121122883,https://hwgw.uzh.ch/person/gnd-121122883
person,E21_Person,gnd-121125785,https://hwgw.uzh.ch/person/gnd-121125785
person,E21_Person,gnd-121158160,https://hwgw.uzh.ch/person/gnd-121158160
person,E21_Person,gnd-121166341,https://hwgw.uzh.ch/person/gnd-121166341
person,E21_Person,gnd-1213377307,https://hwgw.uzh.ch/person/gnd-1213377307
person,E21_Person,gnd-121377369,https://hwgw.uzh.ch/person/gnd-121377369
person,E21_Person,gnd-121444708,https://hwgw.uzh.ch/person/gnd-121444708
person,E21_Person,gnd-121464407,https://hwgw.uzh.ch/person/gnd-121464407
person,E21_Person,gnd-121502201,https://hwgw.uzh.ch/person/gnd-121502201
person,E21_Person,gnd-1215046766,https://hwgw.uzh.ch/person/gnd-1215046766
person,E21_Person,gnd-121526860,https://hwgw.uzh.ch/person/gnd-121526860
person,E21_Person,gnd-12161431X,https://hwgw.uzh.ch/person/gnd-12161431X
person,E21_Person,gnd-121620468,https://hwgw.uzh.ch/person/gnd-121620468
person,E21_Person,gnd-121651363,https://hwgw.uzh.ch/person/gnd-121651363
person,E21_Person,gnd-121675777,https://hwgw.uzh.ch/person/gnd-121675777
person,E21_Person,gnd-121692590,https://hwgw.uzh.ch/person/gnd-121692590
person,E21_Person,gnd-12169707X,https://hwgw.uzh.ch/person/gnd-12169707X
person,E21_Person,gnd-121722392,https://hwgw.uzh.ch/person/gnd-121722392
person,E21_Person,gnd-121845990,https://hwgw.uzh.ch/person/gnd-121845990
person,E21_Person,gnd-121877604,https://hwgw.uzh.ch/person/gnd-121877604
person,E21_Person,gnd-1219516635,https://hwgw.uzh.ch/person/gnd-1219516635
person,E21_Person,gnd-122050975,https://hwgw.uzh.ch/person/gnd-122050975
person,E21_Person,gnd-122072766,https://hwgw.uzh.ch/person/gnd-122072766
person,E21_Person,gnd-122094204,https://hwgw.uzh.ch/person/gnd-122094204
person,E21_Person,gnd-12216699X,https://hwgw.uzh.ch/person/gnd-12216699X
person,E21_Person,gnd-122188179,https://hwgw.uzh.ch/person/gnd-122188179
person,E21_Person,gnd-122257375,https://hwgw.uzh.ch/person/gnd-122257375
person,E21_Person,gnd-122268857,https://hwgw.uzh.ch/person/gnd-122268857
person,E21_Person,gnd-122269950,https://hwgw.uzh.ch/person/gnd-122269950
person,E21_Person,gnd-122320344,https://hwgw.uzh.ch/person/gnd-122320344
person,E21_Person,gnd-122360389,https://hwgw.uzh.ch/person/gnd-122360389
person,E21_Person,gnd-122387171,https://hwgw.uzh.ch/person/gnd-122387171
person,E21_Person,gnd-122391047,https://hwgw.uzh.ch/person/gnd-122391047
person,E21_Person,gnd-122391217,https://hwgw.uzh.ch/person/gnd-122391217
person,E21_Person,gnd-122433084,https://hwgw.uzh.ch/person/gnd-122433084
person,E21_Person,gnd-122516265,https://hwgw.uzh.ch/person/gnd-122516265
person,E21_Person,gnd-122612612,https://hwgw.uzh.ch/person/gnd-122612612
person,E21_Person,gnd-122699777,https://hwgw.uzh.ch/person/gnd-122699777
person,E21_Person,gnd-12270911X,https://hwgw.uzh.ch/person/gnd-12270911X
person,E21_Person,gnd-1227120788,https://hwgw.uzh.ch/person/gnd-1227120788
person,E21_Person,gnd-122727584,https://hwgw.uzh.ch/person/gnd-122727584
person,E21_Person,gnd-122727754,https://hwgw.uzh.ch/person/gnd-122727754
person,E21_Person,gnd-12272965X,https://hwgw.uzh.ch/person/gnd-12272965X
person,E21_Person,gnd-122771729,https://hwgw.uzh.ch/person/gnd-122771729
person,E21_Person,gnd-1230421440,https://hwgw.uzh.ch/person/gnd-1230421440
person,E21_Person,gnd-123070953,https://hwgw.uzh.ch/person/gnd-123070953
person,E21_Person,gnd-123211670,https://hwgw.uzh.ch/person/gnd-123211670
person,E21_Person,gnd-123245826,https://hwgw.uzh.ch/person/gnd-123245826
person,E21_Person,gnd-123272432,https://hwgw.uzh.ch/person/gnd-123272432
person,E21_Person,gnd-123280567,https://hwgw.uzh.ch/person/gnd-123280567
person,E21_Person,gnd-123330688,https://hwgw.uzh.ch/person/gnd-123330688
person,E21_Person,gnd-123444225,https://hwgw.uzh.ch/person/gnd-123444225
person,E21_Person,gnd-123450934,https://hwgw.uzh.ch/person/gnd-123450934
person,E21_Person,gnd-123480922,https://hwgw.uzh.ch/person/gnd-123480922
person,E21_Person,gnd-123512093,https://hwgw.uzh.ch/person/gnd-123512093
person,E21_Person,gnd-123518830,https://hwgw.uzh.ch/person/gnd-123518830
person,E21_Person,gnd-123542650,https://hwgw.uzh.ch/person/gnd-123542650
person,E21_Person,gnd-12354727X,https://hwgw.uzh.ch/person/gnd-12354727X
person,E21_Person,gnd-123599733,https://hwgw.uzh.ch/person/gnd-123599733
person,E21_Person,gnd-1236764331,https://hwgw.uzh.ch/person/gnd-1236764331
person,E21_Person,gnd-123687772,https://hwgw.uzh.ch/person/gnd-123687772
person,E21_Person,gnd-123714141,https://hwgw.uzh.ch/person/gnd-123714141
person,E21_Person,gnd-123816637,https://hwgw.uzh.ch/person/gnd-123816637
person,E21_Person,gnd-123891817,https://hwgw.uzh.ch/person/gnd-123891817
person,E21_Person,gnd-123910293,https://hwgw.uzh.ch/person/gnd-123910293
person,E21_Person,gnd-123929288,https://hwgw.uzh.ch/person/gnd-123929288
person,E21_Person,gnd-123972000,https://hwgw.uzh.ch/person/gnd-123972000
person,E21_Person,gnd-123983150,https://hwgw.uzh.ch/person/gnd-123983150
person,E21_Person,gnd-123993040,https://hwgw.uzh.ch/person/gnd-123993040
person,E21_Person,gnd-124087299,https://hwgw.uzh.ch/person/gnd-124087299
person,E21_Person,gnd-124093930,https://hwgw.uzh.ch/person/gnd-124093930
person,E21_Person,gnd-124129854,https://hwgw.uzh.ch/person/gnd-124129854
person,E21_Person,gnd-124163629,https://hwgw.uzh.ch/person/gnd-124163629
person,E21_Person,gnd-124170137,https://hwgw.uzh.ch/person/gnd-124170137
person,E21_Person,gnd-124247792,https://hwgw.uzh.ch/person/gnd-124247792
person,E21_Person,gnd-1242994254,https://hwgw.uzh.ch/person/gnd-1242994254
person,E21_Person,gnd-124320376,https://hwgw.uzh.ch/person/gnd-124320376
person,E21_Person,gnd-12440975X,https://hwgw.uzh.ch/person/gnd-12440975X
person,E21_Person,gnd-12442869X,https://hwgw.uzh.ch/person/gnd-12442869X
person,E21_Person,gnd-124449034,https://hwgw.uzh.ch/person/gnd-124449034
person,E21_Person,gnd-124500153,https://hwgw.uzh.ch/person/gnd-124500153
person,E21_Person,gnd-124528791,https://hwgw.uzh.ch/person/gnd-124528791
person,E21_Person,gnd-124566138,https://hwgw.uzh.ch/person/gnd-124566138
person,E21_Person,gnd-124685307,https://hwgw.uzh.ch/person/gnd-124685307
person,E21_Person,gnd-124704050,https://hwgw.uzh.ch/person/gnd-124704050
person,E21_Person,gnd-124729487,https://hwgw.uzh.ch/person/gnd-124729487
person,E21_Person,gnd-12474947X,https://hwgw.uzh.ch/person/gnd-12474947X
person,E21_Person,gnd-12478836X,https://hwgw.uzh.ch/person/gnd-12478836X
person,E21_Person,gnd-124791670,https://hwgw.uzh.ch/person/gnd-124791670
person,E21_Person,gnd-124859739,https://hwgw.uzh.ch/person/gnd-124859739
person,E21_Person,gnd-124892345,https://hwgw.uzh.ch/person/gnd-124892345
person,E21_Person,gnd-12498925X,https://hwgw.uzh.ch/person/gnd-12498925X
person,E21_Person,gnd-1252692463,https://hwgw.uzh.ch/person/gnd-1252692463
person,E21_Person,gnd-1255715138,https://hwgw.uzh.ch/person/gnd-1255715138
person,E21_Person,gnd-127087931,https://hwgw.uzh.ch/person/gnd-127087931
person,E21_Person,gnd-127331751,https://hwgw.uzh.ch/person/gnd-127331751
person,E21_Person,gnd-127604731,https://hwgw.uzh.ch/person/gnd-127604731
person,E21_Person,gnd-127682880,https://hwgw.uzh.ch/person/gnd-127682880
person,E21_Person,gnd-127796215,https://hwgw.uzh.ch/person/gnd-127796215
person,E21_Person,gnd-127861394,https://hwgw.uzh.ch/person/gnd-127861394
person,E21_Person,gnd-127938168,https://hwgw.uzh.ch/person/gnd-127938168
person,E21_Person,gnd-128352884,https://hwgw.uzh.ch/person/gnd-128352884
person,E21_Person,gnd-128624280,https://hwgw.uzh.ch/person/gnd-128624280
person,E21_Person,gnd-128638656,https://hwgw.uzh.ch/person/gnd-128638656
person,E21_Person,gnd-128644974,https://hwgw.uzh.ch/person/gnd-128644974
person,E21_Person,gnd-128737840,https://hwgw.uzh.ch/person/gnd-128737840
person,E21_Person,gnd-128791640,https://hwgw.uzh.ch/person/gnd-128791640
person,E21_Person,gnd-128844353,https://hwgw.uzh.ch/person/gnd-128844353
person,E21_Person,gnd-128933313,https://hwgw.uzh.ch/person/gnd-128933313
person,E21_Person,gnd-12894403X,https://hwgw.uzh.ch/person/gnd-12894403X
person,E21_Person,gnd-128982659,https://hwgw.uzh.ch/person/gnd-128982659
person,E21_Person,gnd-1290488045,https://hwgw.uzh.ch/person/gnd-1290488045
person,E21_Person,gnd-129048869X,https://hwgw.uzh.ch/person/gnd-129048869X
person,E21_Person,gnd-129070912,https://hwgw.uzh.ch/person/gnd-129070912
person,E21_Person,gnd-129113050,https://hwgw.uzh.ch/person/gnd-129113050
person,E21_Person,gnd-129149365,https://hwgw.uzh.ch/person/gnd-129149365
person,E21_Person,gnd-129209724,https://hwgw.uzh.ch/person/gnd-129209724
person,E21_Person,gnd-129322288,https://hwgw.uzh.ch/person/gnd-129322288
person,E21_Person,gnd-129420298,https://hwgw.uzh.ch/person/gnd-129420298
person,E21_Person,gnd-129508985,https://hwgw.uzh.ch/person/gnd-129508985
person,E21_Person,gnd-129540900,https://hwgw.uzh.ch/person/gnd-129540900
person,E21_Person,gnd-129656003,https://hwgw.uzh.ch/person/gnd-129656003
person,E21_Person,gnd-129809918,https://hwgw.uzh.ch/person/gnd-129809918
person,E21_Person,gnd-129810819,https://hwgw.uzh.ch/person/gnd-129810819
person,E21_Person,gnd-12981122X,https://hwgw.uzh.ch/person/gnd-12981122X
person,E21_Person,gnd-129850004,https://hwgw.uzh.ch/person/gnd-129850004
person,E21_Person,gnd-129850233,https://hwgw.uzh.ch/person/gnd-129850233
person,E21_Person,gnd-129873446,https://hwgw.uzh.ch/person/gnd-129873446
person,E21_Person,gnd-12989432X,https://hwgw.uzh.ch/person/gnd-12989432X
person,E21_Person,gnd-12990306X,https://hwgw.uzh.ch/person/gnd-12990306X
person,E21_Person,gnd-1299578438,https://hwgw.uzh.ch/person/gnd-1299578438
person,E21_Person,gnd-129957923X,https://hwgw.uzh.ch/person/gnd-129957923X
person,E21_Person,gnd-1299584608,https://hwgw.uzh.ch/person/gnd-1299584608
person,E21_Person,gnd-129975672,https://hwgw.uzh.ch/person/gnd-129975672
person,E21_Person,gnd-129981079,https://hwgw.uzh.ch/person/gnd-129981079
person,E21_Person,gnd-130247723,https://hwgw.uzh.ch/person/gnd-130247723
person,E21_Person,gnd-130458309,https://hwgw.uzh.ch/person/gnd-130458309
person,E21_Person,gnd-130531324,https://hwgw.uzh.ch/person/gnd-130531324
person,E21_Person,gnd-130849715,https://hwgw.uzh.ch/person/gnd-130849715
person,E21_Person,gnd-130871567,https://hwgw.uzh.ch/person/gnd-130871567
person,E21_Person,gnd-130882208,https://hwgw.uzh.ch/person/gnd-130882208
person,E21_Person,gnd-1310234892,https://hwgw.uzh.ch/person/gnd-1310234892
person,E21_Person,gnd-1314174495,https://hwgw.uzh.ch/person/gnd-1314174495
person,E21_Person,gnd-131734407,https://hwgw.uzh.ch/person/gnd-131734407
person,E21_Person,gnd-131741039,https://hwgw.uzh.ch/person/gnd-131741039
person,E21_Person,gnd-132138778,https://hwgw.uzh.ch/person/gnd-132138778
person,E21_Person,gnd-132251086,https://hwgw.uzh.ch/person/gnd-132251086
person,E21_Person,gnd-132323397,https://hwgw.uzh.ch/person/gnd-132323397
person,E21_Person,gnd-132377527,https://hwgw.uzh.ch/person/gnd-132377527
person,E21_Person,gnd-132393697,https://hwgw.uzh.ch/person/gnd-132393697
person,E21_Person,gnd-132399660,https://hwgw.uzh.ch/person/gnd-132399660
person,E21_Person,gnd-13248935X,https://hwgw.uzh.ch/person/gnd-13248935X
person,E21_Person,gnd-132490315,https://hwgw.uzh.ch/person/gnd-132490315
person,E21_Person,gnd-1325355135,https://hwgw.uzh.ch/person/gnd-1325355135
person,E21_Person,gnd-132813351,https://hwgw.uzh.ch/person/gnd-132813351
person,E21_Person,gnd-132908492,https://hwgw.uzh.ch/person/gnd-132908492
person,E21_Person,gnd-133068390,https://hwgw.uzh.ch/person/gnd-133068390
person,E21_Person,gnd-1332484549,https://hwgw.uzh.ch/person/gnd-1332484549
person,E21_Person,gnd-13330079X,https://hwgw.uzh.ch/person/gnd-13330079X
person,E21_Person,gnd-133432882,https://hwgw.uzh.ch/person/gnd-133432882
person,E21_Person,gnd-13353524X,https://hwgw.uzh.ch/person/gnd-13353524X
person,E21_Person,gnd-133606635,https://hwgw.uzh.ch/person/gnd-133606635
person,E21_Person,gnd-133613968,https://hwgw.uzh.ch/person/gnd-133613968
person,E21_Person,gnd-133630188,https://hwgw.uzh.ch/person/gnd-133630188
person,E21_Person,gnd-133670961,https://hwgw.uzh.ch/person/gnd-133670961
person,E21_Person,gnd-133680525,https://hwgw.uzh.ch/person/gnd-133680525
person,E21_Person,gnd-133734439,https://hwgw.uzh.ch/person/gnd-133734439
person,E21_Person,gnd-13380027X,https://hwgw.uzh.ch/person/gnd-13380027X
person,E21_Person,gnd-133816893,https://hwgw.uzh.ch/person/gnd-133816893
person,E21_Person,gnd-133965465,https://hwgw.uzh.ch/person/gnd-133965465
person,E21_Person,gnd-133979741,https://hwgw.uzh.ch/person/gnd-133979741
person,E21_Person,gnd-134020642,https://hwgw.uzh.ch/person/gnd-134020642
person,E21_Person,gnd-134117131,https://hwgw.uzh.ch/person/gnd-134117131
person,E21_Person,gnd-134146182,https://hwgw.uzh.ch/person/gnd-134146182
person,E21_Person,gnd-134191706,https://hwgw.uzh.ch/person/gnd-134191706
person,E21_Person,gnd-134291727,https://hwgw.uzh.ch/person/gnd-134291727
person,E21_Person,gnd-1345339194,https://hwgw.uzh.ch/person/gnd-1345339194
person,E21_Person,gnd-135618584,https://hwgw.uzh.ch/person/gnd-135618584
person,E21_Person,gnd-135689112,https://hwgw.uzh.ch/person/gnd-135689112
person,E21_Person,gnd-135708494,https://hwgw.uzh.ch/person/gnd-135708494
person,E21_Person,gnd-135732875,https://hwgw.uzh.ch/person/gnd-135732875
person,E21_Person,gnd-135742978,https://hwgw.uzh.ch/person/gnd-135742978
person,E21_Person,gnd-135789052,https://hwgw.uzh.ch/person/gnd-135789052
person,E21_Person,gnd-135796024,https://hwgw.uzh.ch/person/gnd-135796024
person,E21_Person,gnd-135823439,https://hwgw.uzh.ch/person/gnd-135823439
